256,96,48427,1,0,0:0:0:0:
256,96,48550,1,0,0:0:0:0:
256,96,48673,1,8,0:0:0:0:
256,96,48919,1,8,0:0:0:0:
256,96,49165,1,0,0:0:0:0:
256,96,49657,1,8,0:0:0:0:
256,96,49903,1,8,0:0:0:0:
256,96,50271,1,0,0:0:0:0:
256,96,51132,1,0,0:0:0:0:
256,96,51378,1,0,0:0:0:0:
256,96,51624,1,8,0:0:0:0:
256,96,51870,1,8,0:0:0:0:
256,96,52116,1,0,0:0:0:0:
256,96,52485,1,8,0:0:0:0:
256,96,52608,1,0,0:0:0:0:
256,96,52853,1,8,0:0:0:0:
256,96,53345,1,0,0:0:0:0:
256,96,53591,1,8,0:0:0:0:
256,96,53837,1,0,0:0:0:0:
256,96,55067,5,4,0:0:0:0:
256,96,55558,1,8,0:0:0:0:
256,96,56050,1,0,0:0:0:0:
256,96,56173,1,8,0:0:0:0:
256,96,56296,1,0,0:0:0:0:
256,96,56419,1,0,0:0:0:0:
256,96,56542,1,8,0:0:0:0:
256,96,56788,1,8,0:0:0:0:
256,96,57034,1,0,0:0:0:0:
256,96,57526,1,8,0:0:0:0:
256,96,57771,1,8,0:0:0:0:
256,96,58140,1,8,0:0:0:0:
256,96,58263,1,0,0:0:0:0:
256,96,58509,1,8,0:0:0:0:
256,96,58755,1,8,0:0:0:0:
256,96,59001,1,0,0:0:0:0:
256,96,59370,1,0,0:0:0:0:
256,96,59493,1,8,0:0:0:0:
256,96,59739,1,0,0:0:0:0:
256,96,59985,1,8,0:0:0:0:
256,96,60476,1,0,0:0:0:0:
256,96,60722,1,8,0:0:0:0:
256,96,60845,1,8,0:0:0:0:
256,96,60968,1,0,0:0:0:0:
256,96,61214,1,0,0:0:0:0:
256,96,61460,1,8,0:0:0:0:
256,96,61706,1,0,0:0:0:0:
256,96,62075,1,0,0:0:0:0:
256,96,62935,5,0,0:0:0:0:
256,96,63427,1,8,0:0:0:0:
256,96,63919,1,0,0:0:0:0:
256,96,64042,1,8,0:0:0:0:
256,96,64165,1,0,0:0:0:0:
256,96,64288,1,0,0:0:0:0:
256,96,64411,1,8,0:0:0:0:
256,96,64657,1,8,0:0:0:0:
256,96,64903,1,0,0:0:0:0:
256,96,65394,1,8,0:0:0:0:
256,96,65640,1,8,0:0:0:0:
256,96,66009,1,0,0:0:0:0:
256,96,66870,1,0,0:0:0:0:
256,96,67116,1,0,0:0:0:0:
256,96,67362,1,8,0:0:0:0:
256,96,67608,1,8,0:0:0:0:
256,96,67853,1,0,0:0:0:0:
256,96,68099,1,0,0:0:0:0:
256,96,68345,1,8,0:0:0:0:
256,96,68591,1,0,0:0:0:0:
256,96,69083,1,0,0:0:0:0:
256,96,69329,1,8,0:0:0:0:
256,96,69821,1,0,0:0:0:0:
256,96,70804,5,4,0:0:0:0:
256,96,71296,1,8,0:0:0:0:
256,96,71542,1,0,0:0:0:0:
256,96,71788,1,8,0:0:0:0:
256,96,72280,1,0,0:0:0:0:
256,96,72771,1,0,0:0:0:0:
256,96,73017,1,8,0:0:0:0:
256,96,73263,1,8,0:0:0:0:
256,96,73755,1,0,0:0:0:0:
256,96,74247,1,8,0:0:0:0:
256,96,75230,1,8,0:0:0:0:
256,96,75476,1,0,0:0:0:0:
256,96,75722,1,8,0:0:0:0:
256,96,76214,1,0,0:0:0:0:
256,96,76706,1,0,0:0:0:0:
256,96,76952,1,0,0:0:0:0:
256,96,77198,1,8,0:0:0:0:
256,96,77689,1,0,0:0:0:0:
256,96,78181,1,0,0:0:0:0:
256,96,79165,5,8,0:0:0:0:
256,96,79411,1,0,0:0:0:0:
256,96,79657,1,8,0:0:0:0:
256,96,80148,1,0,0:0:0:0:
256,96,80640,1,0,0:0:0:0:
256,96,80886,1,8,0:0:0:0:
256,96,81132,1,8,0:0:0:0:
256,96,81624,1,0,0:0:0:0:
256,96,82116,1,8,0:0:0:0:
256,96,83099,1,8,0:0:0:0:
256,96,83345,1,0,0:0:0:0:
256,96,83591,1,8,0:0:0:0:
256,96,84083,1,0,0:0:0:0:
256,96,84575,1,0,0:0:0:0:
256,96,84821,1,0,0:0:0:0:
256,96,85067,1,8,0:0:0:0:
256,96,85558,1,0,0:0:0:0:
256,96,86050,1,0,0:0:0:0:
256,96,86542,5,12,0:0:0:0:
256,96,87034,1,8,0:0:0:0:
256,96,87280,1,8,0:0:0:0:
256,96,87526,1,0,0:0:0:0:
256,96,87894,1,8,0:0:0:0:
256,96,88017,1,0,0:0:0:0:
256,96,88263,1,8,0:0:0:0:
256,96,88509,1,0,0:0:0:0:
256,96,88755,1,0,0:0:0:0:
256,96,89001,1,8,0:0:0:0:
256,96,89493,1,0,0:0:0:0:
256,96,89739,1,0,0:0:0:0:
256,96,89862,1,0,0:0:0:0:
256,96,89985,1,8,0:0:0:0:
256,96,90230,1,8,0:0:0:0:
256,96,90476,1,0,0:0:0:0:
256,96,90968,1,8,0:0:0:0:
256,96,91214,1,0,0:0:0:0:
256,96,91460,1,8,0:0:0:0:
256,96,91706,1,0,0:0:0:0:
256,96,91829,1,0,0:0:0:0:
256,96,91952,1,8,0:0:0:0:
256,96,92444,1,0,0:0:0:0:
256,96,92689,1,0,0:0:0:0:
256,96,92935,1,8,0:0:0:0:
256,96,93427,1,0,0:0:0:0:
256,96,93919,1,0,0:0:0:0:
256,96,94411,5,8,0:0:0:0:
256,96,94903,1,8,0:0:0:0:
256,96,95148,1,8,0:0:0:0:
256,96,95394,1,0,0:0:0:0:
256,96,95763,1,8,0:0:0:0:
256,96,95886,1,0,0:0:0:0:
256,96,96132,1,8,0:0:0:0:
256,96,96378,1,0,0:0:0:0:
256,96,96624,1,0,0:0:0:0:
256,96,96870,1,8,0:0:0:0:
256,96,97362,1,0,0:0:0:0:
256,96,97608,1,0,0:0:0:0:
256,96,97730,1,0,0:0:0:0:
256,96,97853,1,8,0:0:0:0:
256,96,98099,1,8,0:0:0:0:
256,96,98345,1,0,0:0:0:0:
256,96,98837,1,8,0:0:0:0:
256,96,99083,1,0,0:0:0:0:
256,96,99329,1,8,0:0:0:0:
256,96,99575,1,0,0:0:0:0:
256,96,99698,1,0,0:0:0:0:
256,96,99821,1,8,0:0:0:0:
256,96,100312,1,0,0:0:0:0:
256,96,100558,1,0,0:0:0:0:
256,96,100804,1,8,0:0:0:0:
256,96,101296,1,0,0:0:0:0:
256,96,101788,1,0,0:0:0:0:
256,96,102280,5,4,0:0:0:0:
256,96,102771,1,8,0:0:0:0:
256,96,103263,1,8,0:0:0:0:
256,96,103386,1,8,0:0:0:0:
256,96,103509,1,0,0:0:0:0:
256,96,103632,1,0,0:0:0:0:
256,96,103755,1,8,0:0:0:0:
256,96,104001,1,8,0:0:0:0:
256,96,104247,1,0,0:0:0:0:
256,96,104616,1,0,0:0:0:0:
256,96,104739,1,8,0:0:0:0:
256,96,104985,1,8,0:0:0:0:
256,96,105353,1,8,0:0:0:0:
256,96,105476,1,0,0:0:0:0:
256,96,105722,1,8,0:0:0:0:
256,96,105968,1,8,0:0:0:0:
256,96,106091,1,8,0:0:0:0:
256,96,106214,1,0,0:0:0:0:
256,96,106583,1,0,0:0:0:0:
256,96,106706,1,8,0:0:0:0:
256,96,106952,1,0,0:0:0:0:
256,96,107198,1,8,0:0:0:0:
256,96,107689,1,0,0:0:0:0:
256,96,107935,1,8,0:0:0:0:
256,96,108058,1,8,0:0:0:0:
256,96,108181,1,0,0:0:0:0:
256,96,108427,1,0,0:0:0:0:
256,96,108673,1,8,0:0:0:0:
256,96,108919,1,0,0:0:0:0:
256,96,109288,1,0,0:0:0:0:
256,96,110148,5,0,0:0:0:0:
256,96,110640,1,8,0:0:0:0:
256,96,111132,1,8,0:0:0:0:
256,96,111255,1,8,0:0:0:0:
256,96,111378,1,0,0:0:0:0:
256,96,111501,1,0,0:0:0:0:
256,96,111624,1,8,0:0:0:0:
256,96,111870,1,8,0:0:0:0:
256,96,112116,1,0,0:0:0:0:
256,96,112485,1,0,0:0:0:0:
256,96,112608,1,8,0:0:0:0:
256,96,112853,1,8,0:0:0:0:
256,96,113222,1,0,0:0:0:0:
256,96,114083,1,0,0:0:0:0:
256,96,114329,1,0,0:0:0:0:
256,96,114452,1,0,0:0:0:0:
256,96,114575,1,8,0:0:0:0:
256,96,114821,1,8,0:0:0:0:
256,96,115067,1,0,0:0:0:0:
256,96,115435,1,8,0:0:0:0:
256,96,115558,1,0,0:0:0:0:
256,96,115804,1,8,0:0:0:0:
256,96,116296,1,0,0:0:0:0:
256,96,116542,1,8,0:0:0:0:
256,96,116788,1,0,0:0:0:0:
256,96,118017,5,4,0:0:0:0:
256,96,118509,1,8,0:0:0:0:
256,96,119001,1,0,0:0:0:0:
256,96,119124,1,8,0:0:0:0:
256,96,119247,1,0,0:0:0:0:
256,96,119370,1,0,0:0:0:0:
256,96,119493,1,8,0:0:0:0:
256,96,119739,1,8,0:0:0:0:
256,96,119985,1,0,0:0:0:0:
256,96,120353,1,0,0:0:0:0:
256,96,120476,1,8,0:0:0:0:
256,96,120722,1,8,0:0:0:0:
256,96,121091,1,8,0:0:0:0:
256,96,121214,1,0,0:0:0:0:
256,96,121460,1,8,0:0:0:0:
256,96,121706,1,8,0:0:0:0:
256,96,121952,1,0,0:0:0:0:
256,96,122198,1,0,0:0:0:0:
256,96,122321,1,0,0:0:0:0:
256,96,122444,1,8,0:0:0:0:
256,96,122689,1,0,0:0:0:0:
256,96,122935,1,8,0:0:0:0:
256,96,123427,1,0,0:0:0:0:
256,96,123673,1,8,0:0:0:0:
256,96,123796,1,8,0:0:0:0:
256,96,123919,1,0,0:0:0:0:
256,96,124165,1,0,0:0:0:0:
256,96,124411,1,8,0:0:0:0:
256,96,124657,1,0,0:0:0:0:
256,96,125026,1,0,0:0:0:0:
256,96,125886,5,0,0:0:0:0:
256,96,126378,1,8,0:0:0:0:
256,96,126870,1,0,0:0:0:0:
256,96,126993,1,8,0:0:0:0:
256,96,127116,1,0,0:0:0:0:
256,96,127239,1,0,0:0:0:0:
256,96,127362,1,8,0:0:0:0:
256,96,127608,1,8,0:0:0:0:
256,96,127853,1,0,0:0:0:0:
256,96,128222,1,0,0:0:0:0:
256,96,128345,1,8,0:0:0:0:
256,96,128591,1,8,0:0:0:0:
256,96,128960,1,0,0:0:0:0:
256,96,129821,1,0,0:0:0:0:
256,96,130067,1,0,0:0:0:0:
256,96,130189,1,0,0:0:0:0:
256,96,130312,1,8,0:0:0:0:
256,96,130558,1,8,0:0:0:0:
256,96,130804,1,0,0:0:0:0:
256,96,131050,1,8,0:0:0:0:
256,96,131173,1,8,0:0:0:0:
256,96,131296,1,8,0:0:0:0:
256,96,131542,1,0,0:0:0:0:
256,96,132034,1,0,0:0:0:0:
256,96,132280,1,8,0:0:0:0:
256,96,132771,1,0,0:0:0:0:
256,96,133755,5,0,0:0:0:0:
256,96,134739,1,8,0:0:0:0:
256,96,135722,1,8,0:0:0:0:
256,96,136472,1,0,0:0:0:0:
256,96,137738,1,0,0:0:0:0:
256,96,138763,1,8,0:0:0:0:
256,96,139532,1,0,0:0:0:0:
